customer_id,language_preference,loyalty_status,opt_in_status,date,revenue
1309794670,EN,False,True,2018-07-11,49.0
1794394978,EN,True,True,2020-10-28,87.12
1794394978,EN,True,True,2021-12-13,87.12
1863307459,EN,True,True,2021-07-29,87.12
1256484771,EN,True,True,2018-08-05,87.12
1092537791,EN,False,True,2018-05-05,56.0
1647419073,EN,False,True,2018-01-27,100.53
1907954590,FR,True,True,2018-01-20,87.12
1809510850,EN,True,True,2019-05-09,87.12
1449829831,EN,True,True,2019-11-13,87.12
1467435618,EN,False,True,2018-10-24,47.0
1483490646,EN,False,True,2021-05-07,46.0
1189518867,EN,False,True,2020-07-19,46.0
1430250741,EN,False,True,2020-12-13,69.55
1686458983,EN,True,True,2018-07-30,87.12
1943277087,EN,False,True,2021-08-21,58.0
1943787076,EN,True,True,2019-12-06,87.12
1147520438,EN,False,True,2018-11-04,53.0
1147520438,ES,True,True,2019-02-21,87.12
1093260867,EN,True,True,2018-02-14,87.12
1087232260,EN,False,True,2021-12-08,121.84
1690787646,EN,False,True,2019-07-03,44.0
1690787646,EN,False,True,2019-10-11,5.37
1690787646,EN,False,True,2021-10-20,56.0
1471883595,EN,False,True,2021-11-20,77.7
1303048616,EN,True,True,2018-07-08,87.12
1303048616,EN,False,True,2018-07-24,52.0
1150959475,EN,False,True,2019-05-05,43.0
1285858786,EN,True,True,2019-11-23,87.12
1347143818,EN,True,False,2019-05-20,87.12
1501197104,EN,False,True,2021-03-11,100.52
1420441971,ES,False,False,2019-06-16,43.0
1108611242,EN,False,True,2021-08-15,58.0
1171448531,EN,True,True,2021-09-15,87.12
1483410759,EN,False,True,2020-02-22,50.0
1666396454,EN,True,True,2019-02-17,87.12
1666396454,EN,False,True,2019-07-27,77.2
1211008451,EN,True,True,2018-05-04,87.12
1936297462,EN,False,True,2020-07-15,43.0
1832197382,EN,False,True,2020-08-25,35.0
1532052012,EN,False,True,2021-05-01,65.0
1229465323,EN,False,True,2020-03-11,36.0
1836066380,EN,False,True,2021-12-30,45.0
1546585219,EN,False,True,2018-11-18,49.0
1546585219,FR,False,True,2021-04-14,56.0
1504020701,EN,True,False,2018-08-31,87.12
1942980224,EN,True,True,2018-05-09,87.12
1991401900,EN,False,False,2018-03-31,138.76
1674639086,EN,False,True,2018-08-29,87.65
1131051209,EN,False,True,2020-12-22,37.0
1570233950,EN,False,True,2021-12-25,48.0
1781902098,EN,True,True,2020-01-30,87.12
1127586418,EN,True,True,2020-12-21,87.12
1567607913,EN,True,True,2021-09-30,87.12
1536901991,EN,False,True,2019-04-20,49.0
1536901991,EN,False,True,2020-02-19,45.0
1536901991,EN,True,True,2020-06-02,87.12
1536901991,EN,False,True,2021-02-25,95.78
1964640210,EN,False,True,2021-06-27,32.11
1661217333,EN,False,True,2020-05-05,49.0
1260007710,EN,False,False,2019-03-18,46.0
1260007710,EN,False,False,2021-07-02,36.0
1283884343,EN,False,False,2020-01-11,53.0
1283884343,EN,True,False,2020-04-23,87.12
1614422227,EN,True,True,2019-11-10,87.12
1614422227,EN,False,True,2019-11-29,97.81
1165370403,EN,False,False,2018-01-09,53.0
1265284936,EN,False,True,2019-11-13,60.0
1033481712,EN,False,True,2020-05-25,46.0
1768875979,EN,False,True,2021-04-03,52.0
1705865835,EN,False,True,2020-07-14,43.0
1493351819,FR,False,True,2021-02-10,51.0
1398550667,FR,False,True,2019-11-20,56.0
1268434811,EN,False,True,2018-09-17,42.0
1032578654,EN,True,True,2019-05-29,87.12
1032578654,EN,False,True,2020-03-26,51.0
1032578654,EN,False,True,2020-08-01,36.0
1314975309,EN,False,True,2021-03-07,35.0
1742094906,EN,False,True,2018-11-20,144.18
1883061882,EN,False,True,2020-06-30,57.0
1812540725,EN,True,True,2021-05-18,87.12
1095908918,EN,True,True,2020-10-18,87.12
1565532367,EN,False,True,2018-01-27,69.0
1565532367,FR,False,True,2020-07-09,40.0
1565532367,FR,False,True,2021-05-20,38.0
1031803693,EN,True,True,2019-02-18,87.12
1262660418,EN,False,True,2020-07-30,38.0
1130246668,EN,True,True,2018-09-20,87.12
1282868645,EN,False,True,2020-04-28,46.0
1282868645,EN,False,True,2021-11-29,43.0
1443073021,EN,True,True,2020-11-10,87.12
1157143438,EN,False,True,2021-03-22,50.0
1741948837,EN,True,True,2018-06-28,87.12
1501286685,EN,False,True,2019-06-03,43.0
1501286685,EN,False,True,2020-03-28,48.0
1493686038,EN,False,True,2021-12-07,37.0
1135159754,EN,True,True,2021-12-14,87.12
1085916097,EN,True,True,2018-09-06,87.12
1319892677,EN,False,True,2018-08-03,61.0
1661615119,EN,True,True,2020-04-22,87.12
1739703657,EN,False,True,2019-08-30,47.0
1533164327,EN,False,True,2021-11-26,46.0
1461451854,EN,True,True,2020-12-20,87.12
1355026949,EN,False,True,2021-05-29,50.0
1300548337,EN,True,True,2020-12-25,87.12
1878507946,EN,True,True,2019-07-01,87.12
1555108912,EN,False,True,2020-09-20,40.07
1880632867,EN,False,True,2018-09-04,67.8
1599533256,EN,False,True,2018-03-06,41.0
1863976329,EN,False,True,2018-05-13,51.0
1863976329,EN,True,True,2019-10-04,87.12
1419028017,EN,False,True,2019-04-12,51.0
1782221720,EN,False,False,2019-12-12,51.0
1983794777,EN,False,True,2019-06-28,41.0
1314616947,EN,False,True,2019-11-22,42.0
1821127517,EN,False,True,2018-04-27,51.0
1821127517,EN,False,True,2018-09-11,39.0
1821127517,EN,True,True,2021-11-07,87.12
1019312499,EN,False,True,2020-11-15,38.0
1188701541,EN,False,True,2018-06-09,47.0
1521783755,EN,True,True,2020-01-09,87.12
1521783755,EN,True,True,2021-02-02,87.12
1171620283,EN,False,True,2018-04-19,45.84
1171620283,EN,False,True,2020-10-10,41.0
1120140337,EN,False,True,2018-01-02,43.0
1120140337,EN,False,True,2020-03-25,40.0
1120140337,EN,False,True,2020-05-06,37.0
1977971120,EN,False,True,2021-07-04,46.0
1317310360,EN,True,True,2020-07-04,87.12
1746349988,EN,True,True,2020-11-12,87.12
1746349988,EN,True,True,2021-05-17,87.12
1267150977,EN,True,True,2018-04-24,87.12
1243756205,EN,False,True,2018-06-25,41.0
1243756205,EN,True,True,2021-10-16,87.12
1175427281,EN,False,False,2018-03-27,42.0
1304635199,EN,False,True,2018-11-20,39.0
1530803972,EN,False,True,2021-04-14,50.8
1171071346,EN,True,True,2021-06-08,87.12
1699001483,EN,False,True,2020-03-30,52.0
1222422266,EN,False,True,2021-02-06,42.0
1222422266,EN,True,True,2021-10-24,87.12
1785704375,EN,True,True,2021-08-19,87.12
1762001829,EN,True,True,2019-12-01,87.12
1803211816,EN,False,True,2019-03-24,66.79
1713992963,EN,True,False,2021-12-25,87.12
1831175279,EN,False,True,2018-11-27,52.0
1831175279,EN,True,True,2021-02-06,87.12
1831175279,EN,True,True,2021-09-01,87.12
1799072553,EN,False,True,2018-06-27,53.0
1694009055,EN,False,True,2020-10-28,66.71000000000001
1201638232,EN,False,False,2019-06-16,148.34
1393449559,EN,False,False,2018-09-18,43.0
1393449559,EN,True,False,2020-09-08,87.12
1212411480,EN,True,True,2018-05-09,87.12
1241131865,EN,True,True,2020-10-03,87.12
1714895929,EN,False,True,2018-10-08,48.0
1714895929,ES,False,True,2021-01-08,51.0
1355497929,EN,False,True,2018-06-24,40.85
1814779568,EN,False,True,2020-10-08,55.0
1331576684,EN,False,True,2021-01-05,39.0
1440610810,EN,False,True,2021-11-19,43.0
1937580130,EN,False,True,2019-07-13,47.0
1284930620,EN,False,True,2021-08-09,46.0
1505939709,FR,False,True,2019-02-09,45.0
1505939709,EN,False,True,2019-07-29,44.0
1505939709,EN,True,True,2021-08-03,87.12
1073572400,EN,True,True,2019-02-01,87.12
1295757849,EN,False,True,2019-02-18,46.0
1295757849,EN,False,True,2019-12-15,42.0
1158022004,EN,False,True,2021-11-12,40.0
1208017797,EN,True,True,2020-03-28,87.12
1208017797,EN,True,True,2021-01-03,87.12
1331608128,EN,False,True,2020-06-22,51.0
1331608128,EN,False,True,2020-07-27,42.0
1409367951,EN,True,True,2018-07-07,87.12
1535795200,EN,False,True,2020-08-22,56.0
1656410708,EN,True,True,2018-02-05,87.12
1289799944,EN,False,True,2021-06-27,54.0
1289799944,EN,False,True,2021-08-09,57.0
1415320879,EN,True,True,2018-10-06,87.12
1168715766,EN,False,True,2019-04-17,42.0
1806195425,EN,False,True,2020-02-11,56.0
1720367104,EN,False,True,2021-07-07,47.0
1758792046,EN,False,True,2019-02-09,63.0
1758792046,EN,False,True,2019-06-19,40.0
1758792046,EN,False,True,2021-02-25,50.0
1289805057,EN,False,True,2019-02-15,51.0
1944306768,EN,True,True,2019-01-14,87.12
1048320034,EN,True,True,2019-02-08,87.12
1048320034,EN,True,True,2020-02-25,87.12
1361631813,EN,False,True,2020-09-28,43.0
1660232794,EN,False,True,2021-02-17,51.0
1446306362,EN,False,True,2019-04-17,50.0
1341218802,EN,False,True,2018-10-04,49.0
1341218802,EN,False,True,2020-10-30,45.0
1341218802,EN,False,True,2021-03-04,49.0
1682332134,EN,False,True,2020-06-18,34.0
1293831465,EN,False,True,2018-12-15,36.0
1293831465,EN,False,True,2020-01-07,37.0
1697827531,EN,False,True,2018-11-09,122.57
1665506586,EN,False,True,2021-04-14,59.0
1301709836,EN,False,True,2021-10-01,43.0
1113208976,EN,True,True,2021-01-11,87.12
1531795240,EN,False,True,2018-11-18,38.0
1038815869,EN,False,True,2021-10-21,49.49
1916849338,EN,False,True,2020-08-17,50.120000000000005
1745686146,EN,False,True,2021-09-10,53.0
1814496925,EN,False,True,2018-12-12,53.0
1307214723,EN,False,False,2019-03-04,52.0
1022194237,EN,True,True,2020-06-18,87.12
1162562970,ES,True,True,2020-09-12,87.12
1036396486,EN,True,True,2018-07-06,87.12
1036396486,EN,True,True,2021-06-27,87.12
1433423581,EN,False,True,2021-04-16,38.0
1422674626,EN,False,True,2020-06-06,49.0
1422674626,FR,False,True,2020-08-02,53.0
1422674626,EN,False,True,2020-11-28,17.330000000000002
1121282299,EN,True,True,2021-01-11,87.12
1988022067,EN,False,True,2019-10-02,52.0
1456973950,EN,False,True,2018-11-10,42.0
1925893980,EN,False,True,2018-10-02,79.92
1274070373,EN,True,True,2021-09-20,87.12
1559248589,ES,False,True,2019-09-21,53.0
1306037993,EN,False,True,2021-02-22,98.38
1796689407,EN,False,True,2019-06-25,128.15
1021635465,EN,False,True,2018-09-13,45.0
1021635465,EN,False,True,2020-01-03,21.96
1021635465,EN,True,True,2021-03-29,87.12
1351542156,EN,False,True,2019-03-03,42.0
1249894946,ES,False,True,2020-05-26,43.0
1162881309,EN,False,True,2018-02-06,43.0
1329396833,EN,False,True,2020-04-04,49.0
1166381494,EN,False,True,2019-06-27,48.0
1162615891,EN,True,True,2021-09-08,87.12
1597648006,EN,False,True,2019-04-23,48.0
1597648006,EN,False,True,2020-11-16,39.0
1597648006,EN,True,True,2021-10-26,87.12
1607120126,EN,False,True,2018-07-10,40.0
1122976200,EN,False,True,2019-02-28,55.0
1306956966,EN,True,True,2018-03-28,87.12
1978374866,EN,False,True,2020-08-23,45.0
1688779852,EN,False,True,2021-06-14,54.0
1923919091,EN,False,True,2019-06-11,41.0
1683955885,EN,True,True,2019-03-23,87.12
1683955885,EN,True,True,2020-02-23,87.12
1405993693,EN,False,True,2018-02-20,42.0
1405993693,EN,False,True,2021-02-24,35.0
1658753827,EN,False,True,2018-04-16,63.0
1934948306,EN,False,True,2021-03-18,38.0
1738330461,EN,False,True,2021-08-27,92.13
1135422061,ES,False,True,2021-02-19,58.21
1587642105,EN,False,True,2021-02-06,48.0
1320253262,EN,False,True,2020-04-14,23.16
1288018114,ES,False,True,2019-08-02,51.0
1563020570,EN,False,False,2021-11-20,50.0
1460087570,EN,True,True,2019-09-12,87.12
1546243231,EN,True,True,2020-12-24,87.12
1649609432,EN,False,True,2019-10-19,42.0
1376320318,EN,False,True,2019-12-19,55.0
1857965606,EN,False,True,2019-05-18,47.0
1289537724,EN,False,True,2020-10-02,51.0
1965614321,EN,False,True,2019-11-10,53.0
1594149390,EN,False,True,2021-05-11,81.44
1462019886,EN,False,True,2018-01-29,58.0
1462019886,EN,False,True,2019-11-18,96.47
1462019886,FR,False,True,2021-10-20,42.0
1143721693,EN,True,True,2020-08-08,87.12
1170090705,EN,False,True,2020-08-08,89.25
1620312219,EN,False,True,2020-06-06,59.0
1983310190,EN,False,True,2018-03-31,45.0
1707177369,EN,False,True,2020-01-03,75.43
1016776290,EN,False,True,2021-09-19,36.49
1332037631,FR,False,True,2020-03-11,18.53
1029193681,EN,False,True,2018-06-20,47.0
1029193681,EN,False,True,2021-12-22,15.91
1671073110,EN,False,True,2019-02-27,37.4
1077975250,EN,True,True,2020-06-23,87.12
1431658726,EN,False,True,2018-11-04,46.0
1431658726,EN,False,True,2021-02-11,44.0
1431658726,EN,False,True,2021-11-19,47.0
1431658726,EN,False,True,2021-12-06,39.0
1068973408,EN,True,True,2019-10-06,87.12
1401047226,EN,True,True,2021-06-07,87.12
1791274835,EN,False,True,2020-04-14,47.0
1791274835,EN,True,True,2020-09-30,87.12
1600085716,EN,True,True,2019-01-08,87.12
1009102201,EN,True,True,2018-09-16,87.12
1423042005,EN,False,True,2018-05-19,41.0
1063119416,EN,True,True,2021-09-29,87.12
1614634923,EN,True,True,2018-10-19,87.12
1808049805,EN,True,True,2019-09-26,87.12
1808049805,EN,False,True,2021-04-08,55.0
1469689453,EN,True,True,2018-02-13,87.12
1469689453,EN,False,True,2019-04-16,60.0
1469689453,EN,True,True,2020-03-28,87.12
1475310428,EN,False,True,2018-03-15,45.0
1679093556,EN,True,False,2021-08-02,87.12
1934590509,EN,True,False,2018-03-11,87.12
1377847024,EN,True,True,2019-08-19,87.12
1946311528,EN,False,True,2021-03-29,47.0
1449807250,EN,True,True,2021-08-31,87.12
1561705169,EN,False,True,2020-04-26,37.0
1760157173,EN,False,True,2021-01-08,51.0
1673699650,EN,False,True,2019-05-31,53.0
1291043194,EN,False,True,2020-12-12,53.0
1882712621,EN,True,True,2021-08-24,87.12
1158754409,EN,False,True,2021-12-13,60.0
1725134887,EN,True,True,2019-10-15,87.12
1725134887,EN,True,True,2021-07-19,87.12
1510244792,ES,False,True,2020-09-08,52.0
1776483809,EN,False,True,2021-10-04,60.0
1593141558,EN,True,True,2019-06-06,87.12
1593141558,EN,True,True,2020-03-03,87.12
1593141558,EN,True,True,2020-07-02,87.12
1593141558,EN,False,True,2021-09-05,49.0
1358554717,EN,False,True,2020-02-23,46.0
1136958511,ES,False,True,2019-02-28,50.0
1136958511,EN,False,True,2021-06-22,48.0
1386874431,EN,False,True,2019-10-31,47.0
1574746872,EN,False,True,2018-07-24,47.0
1574746872,EN,True,True,2019-06-12,87.12
1574746872,EN,True,True,2019-08-19,87.12
1574746872,EN,True,True,2021-08-16,87.12
1021003009,EN,False,True,2019-04-28,41.0
1425813001,EN,False,True,2020-09-29,53.0
1103174982,EN,False,True,2021-08-01,47.0
1837245483,EN,False,True,2021-12-27,45.0
1217606863,EN,True,True,2020-10-24,87.12
1626684963,EN,False,True,2021-01-08,40.0
1402664935,EN,False,True,2021-09-03,41.0
1115426972,EN,False,True,2018-08-18,58.0
1776527373,EN,False,True,2020-01-08,61.0
1183259039,EN,False,True,2020-06-09,12.26
1747919147,EN,False,True,2020-10-25,60.0
1630850786,EN,True,True,2021-11-01,87.12
1022042604,EN,False,True,2019-08-21,58.0
1022042604,EN,False,True,2020-11-09,46.0
1022042604,EN,False,True,2021-02-11,42.0
1515624878,EN,False,True,2021-07-18,65.0
1013754834,EN,True,True,2018-10-06,87.12
1450654263,EN,False,True,2021-11-25,54.0
1884628142,EN,True,True,2018-11-08,87.12
1158531105,EN,False,True,2019-06-19,46.0
1785875781,EN,False,True,2019-06-12,49.0
1345644550,EN,True,True,2019-07-16,87.12
1059790621,EN,False,True,2020-02-01,40.0
1798329928,EN,False,True,2020-04-19,54.0
1765401029,EN,True,True,2018-06-07,87.12
1765401029,EN,True,True,2019-11-29,87.12
1765401029,EN,False,True,2020-02-09,40.0
1410673158,EN,False,True,2018-11-02,48.0
1721516203,EN,False,True,2019-10-18,47.0
1691477475,FR,False,True,2019-10-13,49.0
1362492495,EN,True,True,2018-04-06,87.12
1362492495,EN,True,True,2018-10-15,87.12
1362492495,EN,False,True,2020-10-07,95.39
1208987572,EN,True,True,2020-12-14,87.12
1208987572,EN,False,True,2021-07-17,49.0
1787450932,EN,False,True,2019-10-17,67.4
1589101812,EN,True,True,2018-06-27,87.12
1009562492,EN,False,False,2019-03-21,55.0
1009562492,EN,False,False,2020-04-24,35.0
1938144379,EN,False,True,2018-05-20,54.0
1267254475,FR,False,True,2019-03-09,40.0
1267254475,EN,False,True,2021-01-01,42.0
1497670399,EN,False,True,2019-11-13,51.0
1497670399,EN,False,True,2020-02-14,46.23
1497670399,EN,False,True,2020-07-26,52.0
1740234058,EN,True,True,2019-03-19,87.12
1740234058,EN,False,True,2019-12-11,148.28
1740234058,EN,True,True,2021-12-03,87.12
1834284827,EN,True,True,2021-12-30,87.12
1645168761,EN,True,True,2019-02-21,87.12
1252921751,EN,False,True,2018-03-17,57.0
1331299901,EN,False,True,2018-12-12,41.0
1331299901,EN,True,True,2020-07-31,87.12
1186338295,EN,False,True,2020-07-02,45.0
1256649166,EN,False,True,2019-08-31,50.0
1961996989,EN,False,True,2021-07-18,40.0
1851961909,EN,False,True,2021-08-26,36.0
1851961909,EN,False,True,2021-09-23,48.0
1127993591,EN,False,True,2019-02-21,50.0
1127993591,EN,False,True,2020-11-05,52.0
1127993591,EN,False,True,2021-03-16,50.97
1990351770,EN,True,True,2018-06-25,87.12
1076466108,EN,False,True,2019-01-19,40.0
1076466108,EN,False,True,2020-03-31,40.0
1473687649,EN,False,True,2019-04-05,40.42
1273955019,EN,False,True,2019-07-22,57.0
1847037452,EN,False,True,2019-06-20,37.0
1769311252,EN,False,True,2019-07-06,59.0
1769311252,EN,False,True,2020-09-24,54.0
1271762600,EN,False,True,2021-03-11,57.0
1808340765,EN,False,True,2021-11-06,49.0
1244099592,EN,False,True,2018-05-09,52.0
1244099592,EN,True,True,2019-11-23,87.12
1244099592,EN,True,True,2019-11-28,87.12
1125083056,EN,False,True,2019-12-04,51.0
1636018240,EN,False,True,2019-02-12,96.34
1221021932,EN,False,True,2019-05-18,92.25
1033037834,EN,False,True,2020-07-06,39.0
1251078133,EN,False,True,2020-12-18,43.0
1172114811,EN,True,True,2020-05-21,87.12
1849246188,EN,True,True,2019-09-18,87.12
1849246188,EN,False,True,2019-11-25,44.0
1849246188,EN,True,True,2020-08-29,87.12
1101185390,EN,True,True,2020-12-09,87.12
1101185390,EN,True,True,2021-04-12,87.12
1739634928,EN,False,True,2020-05-30,43.0
1739634928,EN,True,True,2021-04-08,87.12
1651515709,EN,False,True,2021-08-23,42.0
1305317345,EN,True,True,2021-11-26,87.12
1074570811,EN,False,True,2019-04-19,22.6
1442565077,EN,False,True,2020-07-29,38.0
1984347479,EN,False,True,2021-05-23,36.0
1869895582,EN,False,True,2018-04-28,53.0
1869895582,EN,False,True,2018-07-09,52.0
1367469107,EN,False,True,2021-08-25,32.0
1580099227,EN,False,True,2019-09-27,48.0
1580099227,EN,False,True,2020-05-02,57.23
1191356453,EN,False,True,2019-01-23,39.0
1144747095,EN,True,True,2020-07-06,87.12
1913308330,EN,True,True,2018-11-16,87.12
1937144630,ES,False,True,2019-03-12,52.0
1937144630,EN,False,True,2019-08-16,60.0
1937144630,EN,False,True,2021-06-11,52.0
1548235159,EN,False,True,2018-03-24,49.0
1548235159,EN,False,True,2019-05-06,59.0
1548235159,EN,False,True,2020-01-31,8.040000000000001
1548235159,EN,False,True,2021-10-09,38.0
1140662971,EN,True,True,2021-08-17,87.12
1360540210,EN,True,True,2018-11-13,87.12
1823611895,EN,True,True,2019-12-16,87.12
1823611895,EN,False,True,2020-08-30,37.0
1847642673,ES,True,True,2020-11-15,87.12
1032171513,EN,False,True,2020-06-30,49.0
1032171513,EN,False,True,2020-10-23,78.96000000000001
1393913404,EN,False,True,2021-12-22,41.0
1103946364,EN,False,True,2021-03-20,47.0
1231146169,EN,True,True,2019-10-04,87.12
1935396602,EN,False,True,2021-01-09,52.0
1280594359,EN,False,True,2019-02-18,45.0
1832508226,EN,False,True,2021-11-29,46.0
1615074036,EN,False,True,2021-04-19,38.0
1005918467,EN,False,True,2019-12-31,59.0
1005918467,EN,False,True,2020-12-02,95.69
1005918467,EN,False,True,2021-04-09,43.0
1779328299,EN,False,True,2019-10-08,59.0
1006981578,EN,False,True,2018-12-06,57.0
1669680745,EN,False,True,2020-12-05,36.0
1074587553,EN,False,True,2021-07-13,56.0
1980731235,EN,False,True,2018-07-28,146.84
1650729656,EN,True,True,2021-10-13,87.12
1282973010,EN,False,True,2021-05-21,122.5
1871327204,EN,False,True,2020-07-20,80.21000000000001
1760569108,EN,False,True,2021-08-06,51.0
1962565462,EN,False,True,2020-06-13,109.08
1282514050,EN,False,True,2018-06-19,51.0
1348672055,EN,True,True,2020-04-01,87.12
1047865416,EN,False,True,2018-09-18,42.0
1148561896,EN,True,True,2021-08-23,87.12
1291656225,EN,False,True,2019-12-03,51.0
1911826072,EN,False,True,2018-05-30,53.0
1274215325,EN,True,True,2019-05-06,87.12
1113150716,EN,False,True,2018-01-12,107.87
1113150716,EN,False,True,2020-04-12,37.0
1113150716,EN,True,True,2020-10-26,87.12
1445600906,EN,False,True,2018-02-12,58.0
1445600906,EN,True,True,2019-08-09,87.12
1445600906,EN,False,True,2020-06-05,52.0
1146870917,EN,False,True,2018-06-06,39.0
1551259469,FR,False,True,2018-03-11,145.88
1996396367,ES,False,True,2018-08-02,44.0
1996396367,ES,True,True,2018-12-11,87.12
1733389500,EN,False,True,2020-01-04,110.92
1784815607,EN,True,True,2018-06-26,87.12
1784815607,EN,False,True,2021-01-07,49.0
1784815607,FR,False,True,2021-02-04,41.0
1367136327,EN,False,True,2019-03-30,53.0
1950053834,EN,False,True,2018-09-02,46.0
1560486624,EN,True,True,2018-11-16,87.12
1740214418,EN,False,True,2019-09-07,6.8500000000000005
1821916548,EN,False,False,2018-07-26,33.0
1821916548,EN,False,False,2020-11-27,34.63
1030667906,FR,False,True,2018-03-18,45.0
1030667906,EN,True,True,2018-03-29,87.12
1030667906,EN,True,True,2018-07-22,87.12
1030667906,EN,False,True,2020-03-25,42.0
1261995527,EN,False,True,2019-09-27,47.0
1736682810,EN,False,True,2018-11-07,42.0
1736682810,EN,False,True,2021-11-15,49.0
1306936115,EN,False,True,2021-09-08,36.0
1174627027,ES,True,True,2020-04-10,87.12
1603852824,EN,False,True,2018-02-27,55.0
1552585217,EN,False,True,2020-06-11,39.0
1670117743,EN,False,False,2020-11-09,46.0
1670117743,EN,False,False,2021-12-01,50.0
1509695025,EN,True,True,2019-09-25,87.12
1509695025,FR,False,True,2020-11-04,53.0
1588160036,EN,True,True,2021-05-11,87.12
1900801742,EN,False,True,2019-06-25,36.0
1900801742,FR,True,True,2020-07-10,87.12
1199200912,EN,True,True,2020-05-20,87.12
1145128450,EN,False,True,2019-08-05,40.0
1145128450,EN,True,True,2020-03-13,87.12
1070892799,EN,False,True,2020-07-21,44.0
1934811776,EN,False,True,2018-06-17,49.0
1934811776,EN,True,True,2018-11-05,87.12
1934811776,EN,False,True,2019-05-26,42.0
1353266700,EN,False,True,2020-09-10,48.0
1899253324,EN,False,True,2019-12-21,55.0
1855271853,EN,False,True,2020-09-09,40.0
1143274532,EN,False,True,2018-06-05,49.0
1143274532,EN,False,True,2019-02-24,88.59
1143274532,ES,False,True,2020-09-13,45.0
1143274532,EN,False,True,2021-04-06,41.0
1071877844,EN,False,True,2021-08-04,33.0
1140731661,EN,True,True,2020-08-28,87.12
1184601812,EN,True,True,2019-10-29,87.12
1667401845,EN,False,True,2018-03-05,92.28
1206909557,EN,False,True,2018-04-25,54.0
1206909557,FR,False,True,2019-09-08,53.0
1206909557,EN,False,True,2021-08-28,144.54
1943970540,EN,False,True,2021-02-07,49.0
1562441411,EN,True,True,2021-07-31,87.12
1322806906,EN,False,True,2019-10-06,46.0
1894908771,EN,False,True,2021-08-27,41.0
1502253533,EN,False,True,2020-04-25,44.0
1966215731,EN,False,True,2018-03-19,23.9
1966215731,EN,True,True,2020-06-17,87.12
1144496661,EN,False,True,2019-03-25,33.0
1812592194,EN,False,True,2019-04-16,54.0
1061101444,EN,False,True,2018-04-24,52.0
1061101444,EN,False,True,2019-04-22,43.0
1521097085,ES,False,True,2019-01-16,9.05
1115671689,EN,False,False,2018-06-27,48.0
1115671689,EN,False,False,2019-10-26,38.0
1115671689,EN,False,False,2021-11-20,117.62
1579146623,EN,False,True,2018-12-06,54.0
1961078082,EN,False,True,2018-09-23,49.0
1961078082,EN,True,True,2019-08-03,87.12
1961078082,EN,False,True,2020-01-24,31.0
1961078082,ES,True,True,2021-12-22,87.12
1875924501,EN,True,True,2021-05-13,87.12
1731365638,EN,False,True,2019-06-20,43.0
1231256745,EN,False,True,2018-05-29,43.0
1687493647,EN,False,True,2018-08-28,49.0
1045186112,EN,False,True,2018-02-14,51.0
1135140132,EN,False,True,2019-12-04,38.0
1135140132,EN,True,True,2021-02-06,87.12
1715281916,EN,False,True,2020-04-06,43.0
1414226173,EN,False,True,2021-03-06,44.0
1414226173,EN,True,True,2021-09-05,87.12
1112981458,EN,False,True,2020-08-03,48.0
1112981458,EN,False,True,2020-09-01,47.0
1418286197,EN,True,True,2021-01-04,87.12
1201974787,EN,False,True,2020-12-26,41.0
1583757526,EN,True,True,2018-10-25,87.12
1013602778,EN,False,True,2019-06-24,51.0
1477980504,EN,False,True,2020-02-01,50.0
1477980504,EN,False,True,2020-09-30,42.0
1477980504,EN,False,True,2020-12-23,54.0
1037887447,EN,False,True,2021-02-23,44.0
1091425111,EN,False,False,2021-03-28,52.0
1911953063,EN,False,True,2020-11-18,47.36
1120310989,EN,False,True,2021-10-23,53.0
1318419362,EN,True,True,2021-02-03,87.12
1738595714,EN,False,True,2020-10-24,45.0
1728621275,EN,False,False,2018-01-21,45.0
1728621275,EN,False,False,2018-03-16,43.0
1728621275,EN,False,False,2019-07-19,37.54
1120953152,EN,False,True,2018-06-09,100.03
1120953152,EN,False,True,2020-05-10,74.37
1399587716,EN,False,True,2020-11-09,47.0
1220285381,EN,False,True,2019-07-20,40.0
1644812880,EN,False,True,2018-04-06,112.81
1644812880,EN,False,True,2021-09-01,36.0
1343382059,EN,True,True,2021-05-11,87.12
1290424662,EN,False,True,2021-10-01,56.0
1340269108,EN,False,True,2018-05-22,66.0
1340269108,EN,False,True,2020-03-07,42.0
1332837488,EN,False,True,2021-07-10,55.0
1235684984,EN,False,True,2018-04-28,36.0
1911901943,EN,True,True,2018-09-23,87.12
1176354341,EN,False,True,2018-01-13,68.0
1176354341,EN,True,True,2021-01-15,87.12
1176354341,EN,True,True,2021-09-07,87.12
1949432386,EN,False,False,2020-06-27,53.0
1949432386,FR,False,False,2021-02-03,51.0
1973392647,EN,True,True,2021-07-12,87.12
1960131063,EN,True,True,2018-11-09,87.12
1999435166,EN,False,True,2020-06-14,44.0
1341044248,EN,False,True,2021-08-29,39.0
1004548137,EN,False,True,2021-02-15,48.0
1234640625,EN,False,True,2019-01-08,32.0
1234640625,EN,False,True,2019-02-12,49.0
1714155921,EN,False,True,2019-01-20,43.0
1714155921,EN,False,True,2020-02-18,42.0
1428576064,EN,False,True,2021-04-03,59.0
1387640625,EN,False,True,2020-01-10,55.0
1665618490,EN,True,True,2018-12-28,87.12
1665618490,EN,False,True,2019-06-19,46.0
1665618490,EN,False,True,2021-02-20,53.0
1483925434,EN,False,True,2019-12-17,3.61
1506298428,EN,False,True,2020-07-24,37.0
1506298428,EN,True,True,2021-05-15,87.12
