customer_id,date,revenue,tax
1615610998,2022-01-05,7.0,0.637
1235341118,2022-01-05,116.31,10.58421
1340780873,2022-01-05,36.26,3.29966
1709401339,2022-01-05,40.99,3.73009
1477212255,2022-01-05,28.02,2.54982
1305868939,2022-01-05,22.09,2.01019
1794905776,2022-01-05,77.9,7.088900000000001
1269992329,2022-01-05,56.88,5.17608
1194638851,2022-01-05,35.03,3.18773
1179994092,2022-01-05,4.18,0.38037999999999994
1580773121,2022-01-05,39.91,3.6318099999999998
1629564632,2022-01-05,109.59,9.97269
1829361696,2022-01-05,70.35,6.40185
1091771554,2022-01-05,3.78,0.34397999999999995
1687821155,2022-01-05,102.13,9.29383
1358061664,2022-01-05,20.32,1.8491199999999999
1266389283,2022-01-05,78.31,7.12621
1878051146,2022-01-05,35.02,3.18682
1952704800,2022-01-05,25.77,2.3450699999999998
1454368857,2022-01-05,78.33,7.12803
1160048607,2022-01-05,40.13,3.6518300000000004
1266400529,2022-01-05,27.5,2.5025
1149554172,2022-01-05,42.45,3.86295
1403728634,2022-01-05,35.49,3.22959
1261235125,2022-01-05,29.05,2.64355
1062420860,2022-01-05,107.36,9.76976
1317855095,2022-01-05,95.29,8.67139
1396148932,2022-01-05,38.72,3.52352
1854904592,2022-01-05,8.49,0.77259
1039928625,2022-01-05,110.79,10.08189
1597087560,2022-01-05,34.82,3.1686199999999998
1596419558,2022-01-05,14.05,1.27855
1403940901,2022-01-05,48.41,4.405309999999999
1493258660,2022-01-05,113.56,10.33396
1044870378,2022-01-05,23.69,2.15579
1583935247,2022-01-05,26.51,2.41241
1462813851,2022-01-05,87.34,7.94794
1022734094,2022-01-05,79.48,7.23268
1465237231,2022-01-05,15.35,1.39685
1974931651,2022-01-05,6.28,0.57148
1493785983,2022-01-05,37.55,3.4170499999999997
1419770346,2022-01-05,55.4,5.041399999999999
1584523452,2022-01-05,34.1,3.1031
1347770647,2022-01-05,117.41,10.68431
1399290846,2022-01-05,31.94,2.90654
1155004686,2022-01-05,71.89,6.54199
1158192685,2022-01-05,58.08,5.285279999999999
1012269886,2022-01-05,115.71,10.52961
1988939748,2022-01-05,124.67,11.34497
1659168936,2022-01-05,90.29,8.21639
1349929121,2022-01-05,99.67,9.06997
1329320848,2022-01-05,57.44,5.22704
1519897480,2022-01-05,30.93,2.8146299999999997
1227414892,2022-01-05,44.59,4.05769
1587240929,2022-01-05,95.53,8.69323
1324335907,2022-01-05,77.32,7.0361199999999995
1005995102,2022-01-05,109.23,9.93993
1217823188,2022-01-05,108.74,9.89534
1425031779,2022-01-05,25.61,2.33051
1947849560,2022-01-05,104.41,9.50131
1741959619,2022-01-05,31.98,2.91018
1516800461,2022-01-05,15.49,1.40959
1211540771,2022-01-05,89.77,8.16907
1003731054,2022-01-05,56.04,5.09964
1709491757,2022-01-05,27.99,2.54709
1995789776,2022-01-05,49.79,4.530889999999999
1861219684,2022-01-05,33.86,3.08126
1108210439,2022-01-05,88.41,8.045309999999999
1747550649,2022-01-05,107.11,9.74701
1041552771,2022-01-05,118.53,10.78623
1701574916,2022-01-05,4.53,0.41223
1295907462,2022-01-05,45.24,4.11684
1522006904,2022-01-05,104.02,9.465819999999999
1548965454,2022-01-05,30.2,2.7481999999999998
1043321299,2022-01-05,61.1,5.5601
1977571446,2022-01-05,32.44,2.9520399999999998
1505123131,2022-01-05,41.44,3.7710399999999997
1013400961,2022-01-05,92.42,8.41022
1226716444,2022-01-05,95.37,8.67867
1755924299,2022-01-05,71.39,6.49649
1587399607,2022-01-05,63.64,5.79124
1201730397,2022-01-05,27.14,2.46974
1374015300,2022-01-05,109.34,9.94994
1474183776,2022-01-05,116.21,10.575109999999999
1834910116,2022-01-05,84.09,7.65219
1669737150,2022-01-06,56.87,5.17517
1394285951,2022-01-06,54.22,4.934019999999999
1390911605,2022-01-06,30.28,2.75548
1368457531,2022-01-06,54.51,4.9604099999999995
1371635938,2022-01-06,116.77,10.626069999999999
1481573370,2022-01-06,87.49,7.961589999999999
1173631860,2022-01-06,22.46,2.04386
1658383117,2022-01-06,85.36,7.76776
1370527115,2022-01-06,42.64,3.88024
1397398164,2022-01-06,16.75,1.5242499999999999
1765020161,2022-01-06,51.9,4.7229
1860493905,2022-01-06,77.83,7.082529999999999
1812589190,2022-01-06,18.47,1.6807699999999999
1833559990,2022-01-06,66.99,6.096089999999999
1981332983,2022-01-06,28.49,2.59259
1521590459,2022-01-06,90.94,8.27554
1905278639,2022-01-06,106.86,9.72426
1771570324,2022-01-06,30.85,2.80735
1895280816,2022-01-06,9.12,0.8299199999999999
1251456438,2022-01-06,14.47,1.31677
1643970292,2022-01-06,79.14,7.20174
1687684238,2022-01-06,48.41,4.405309999999999
1160248029,2022-01-06,58.37,5.3116699999999994
1804351706,2022-01-06,7.62,0.69342
1046136557,2022-01-06,70.86,6.448259999999999
1829962668,2022-01-06,32.08,2.9192799999999997
1660341861,2022-01-06,115.48,10.50868
1238403271,2022-01-06,20.08,1.8272799999999998
1233659860,2022-01-06,87.12,7.92792
1023907645,2022-01-06,61.14,5.56374
1844430920,2022-01-06,12.82,1.16662
1650875474,2022-01-06,94.82,8.62862
1629159387,2022-01-06,86.15,7.839650000000001
1449493856,2022-01-06,57.75,5.25525
1980734645,2022-01-06,102.43,9.32113
1645598720,2022-01-06,27.53,2.50523
1635941827,2022-01-06,30.54,2.77914
1801748035,2022-01-06,49.51,4.5054099999999995
1094569237,2022-01-06,121.39,11.04649
1521739035,2022-01-06,98.47,8.96077
1112921943,2022-01-06,82.24,7.483839999999999
1703704110,2022-01-06,44.28,4.02948
1821680863,2022-01-06,21.93,1.99563
1713543082,2022-01-06,97.52,8.874319999999999
1440683188,2022-01-06,14.7,1.3377
1567428171,2022-01-06,32.99,3.00209
1282297960,2022-01-06,117.17,10.662469999999999
1483893294,2022-01-06,82.79,7.53389
1388756863,2022-01-06,120.68,10.98188
1011838609,2022-01-06,54.31,4.94221
1960580397,2022-01-06,12.17,1.10747
1248596384,2022-01-06,44.37,4.037669999999999
1007508179,2022-01-06,7.01,0.63791
1287695445,2022-01-06,68.43,6.227130000000001
1867137416,2022-01-06,9.43,0.85813
1585234223,2022-01-06,101.73,9.25743
1170782407,2022-01-06,87.92,8.00072
1744085485,2022-01-06,12.37,1.12567
1994009558,2022-01-06,103.11,9.38301
1675175949,2022-01-06,95.28,8.67048
1370329021,2022-01-06,117.24,10.66884
1818819411,2022-01-06,95.7,8.7087
1102976445,2022-01-06,47.21,4.29611
1620373549,2022-01-06,90.81,8.26371
1356034945,2022-01-06,91.27,8.30557
1235020660,2022-01-06,89.99,8.18909
1916472257,2022-01-06,6.96,0.63336
1373044351,2022-01-06,24.37,2.21767
1157218647,2022-01-06,32.11,2.9220099999999998
1038702143,2022-01-06,7.03,0.63973
1117175238,2022-01-06,84.02,7.64582
1813025533,2022-01-06,52.85,4.80935
1868565858,2022-01-06,84.03,7.64673
1439816801,2022-01-06,109.21,9.93811
1732467483,2022-01-06,67.77,6.16707
1260495346,2022-01-06,69.22,6.29902
1479931635,2022-01-06,77.82,7.081619999999999
1011231078,2022-01-06,61.33,5.581029999999999
1012169444,2022-01-06,94.39,8.58949
1060616451,2022-01-06,42.51,3.86841
1138044147,2022-01-06,84.98,7.73318
1320881899,2022-01-06,90.71,8.25461
1868033024,2022-01-06,78.95,7.18445
1589821229,2022-01-06,61.79,5.62289
1677744847,2022-01-06,92.51,8.41841
1362002815,2022-01-06,36.0,3.276
1858966454,2022-01-06,80.28,7.30548
1704406463,2022-01-06,47.12,4.28792
1376374657,2022-01-06,19.26,1.75266
1572164554,2022-01-06,72.89,6.6329899999999995
1053884752,2022-01-06,73.07,6.649369999999999
1781513277,2022-01-06,32.23,2.93293
1174672946,2022-01-06,61.77,5.6210700000000005
1385769259,2022-01-06,31.39,2.85649
1628424473,2022-01-06,81.2,7.3892
1696976399,2022-01-06,117.59,10.70069
1019017205,2022-01-06,104.91,9.546809999999999
1128838467,2022-01-06,78.38,7.132579999999999
1345336600,2022-01-06,72.53,6.60023
1717843516,2022-01-06,57.07,5.19337
1147304632,2022-01-06,105.48,9.59868
1026587429,2022-01-06,82.7,7.5257000000000005
1983158982,2022-01-06,100.13,9.11183
1113976950,2022-01-06,99.62,9.06542
1297476518,2022-01-06,51.26,4.66466
1806558757,2022-01-06,81.16,7.38556
1631305485,2022-01-06,48.97,4.45627
1175275169,2022-01-06,113.18,10.299380000000001
1579194718,2022-01-06,87.62,7.97342
1640105692,2022-01-06,63.66,5.79306
1890479128,2022-01-06,48.98,4.457179999999999
1324595307,2022-01-06,45.61,4.15051
1126704077,2022-01-06,113.05,10.28755
1236528889,2022-01-06,5.64,0.5132399999999999
1092512907,2022-01-06,55.37,5.03867
1669565173,2022-01-06,35.94,3.2705399999999996
1463583995,2022-01-06,54.48,4.95768
1333604452,2022-01-06,4.1,0.37309999999999993
1074819680,2022-01-06,123.51,11.23941
1544777336,2022-01-06,97.38,8.86158
1373913502,2022-01-06,52.06,4.7374600000000004
1421691405,2022-01-06,66.32,6.035119999999999
1057532596,2022-01-06,40.45,3.68095
1153130999,2022-01-06,49.17,4.47447
1658726003,2022-01-06,102.85,9.35935
1545099016,2022-01-06,52.98,4.82118
1439763987,2022-01-06,24.72,2.24952
1617871742,2022-01-06,99.93,9.093630000000001
1565024610,2022-01-06,44.02,4.00582
1134197275,2022-01-06,112.44,10.23204
1522122326,2022-01-07,13.1,1.1921
1875233035,2022-01-07,125.94,11.46054
1125210220,2022-01-07,106.2,9.6642
1933725902,2022-01-07,43.66,3.9730599999999994
1821395958,2022-01-07,49.1,4.4681
1131017544,2022-01-07,111.04,10.10464
1101028614,2022-01-07,31.05,2.82555
1664326211,2022-01-07,125.12,11.38592
1701540960,2022-01-07,65.94,6.00054
1171188644,2022-01-07,102.88,9.362079999999999
1098398060,2022-01-07,122.43,11.14113
1122185727,2022-01-07,6.48,0.58968
1490606552,2022-01-07,49.5,4.5045
1838097134,2022-01-07,27.72,2.5225199999999997
1245793020,2022-01-07,121.77,11.081069999999999
1471861344,2022-01-07,66.89,6.08699
1548742417,2022-01-07,16.16,1.4705599999999999
1944935435,2022-01-07,19.14,1.74174
1509202165,2022-01-07,73.9,6.724900000000001
1436355401,2022-01-07,95.28,8.67048
1161578729,2022-01-07,33.78,3.07398
1240414550,2022-01-07,93.33,8.49303
1437407863,2022-01-07,8.76,0.79716
1436000007,2022-01-07,29.43,2.67813
1826635766,2022-01-07,97.35,8.858849999999999
1284057927,2022-01-07,83.99,7.643089999999999
1413975260,2022-01-07,60.95,5.54645
1994142533,2022-01-07,84.12,7.654920000000001
1764008656,2022-01-07,113.33,10.31303
1469588426,2022-01-07,81.17,7.38647
1059034473,2022-01-07,41.27,3.75557
1027690358,2022-01-07,22.22,2.02202
1708314780,2022-01-07,123.52,11.240319999999999
1130999449,2022-01-07,115.61,10.52051
1072368569,2022-01-07,53.24,4.8448400000000005
1822293432,2022-01-07,102.48,9.32568
1836106597,2022-01-07,104.35,9.495849999999999
1585965678,2022-01-07,51.99,4.73109
1573737276,2022-01-07,61.22,5.57102
1746937054,2022-01-07,55.41,5.04231
1820957152,2022-01-07,100.38,9.13458
1172215478,2022-01-07,17.28,1.57248
1539236725,2022-01-07,110.28,10.03548
1866195789,2022-01-07,97.23,8.84793
1802510793,2022-01-07,83.7,7.6167
1097596167,2022-01-07,93.45,8.50395
1108442219,2022-01-07,125.11,11.38501
1247770206,2022-01-07,66.88,6.086079999999999
1816945629,2022-01-07,122.05,11.106549999999999
1171983287,2022-01-07,78.68,7.15988
1143864810,2022-01-07,62.8,5.714799999999999
1354377927,2022-01-07,107.6,9.791599999999999
1654400394,2022-01-07,13.38,1.21758
1091010214,2022-01-07,89.92,8.18272
1128500714,2022-01-07,120.93,11.00463
1313915719,2022-01-07,15.98,1.45418
1839475689,2022-01-07,53.8,4.8957999999999995
1193305053,2022-01-07,108.35,9.85985
1360790183,2022-01-07,52.19,4.749289999999999
1274278977,2022-01-07,9.94,0.9045399999999999
1180466476,2022-01-07,24.01,2.18491
1615840681,2022-01-07,90.72,8.255519999999999
1546340112,2022-01-07,33.0,3.003
1125589135,2022-01-07,62.99,5.73209
1122572932,2022-01-07,52.72,4.79752
1790661763,2022-01-07,4.73,0.43043000000000003
1879047826,2022-01-07,21.06,1.9164599999999998
1398497221,2022-01-07,50.87,4.629169999999999
1478761811,2022-01-07,15.75,1.43325
1600187190,2022-01-07,32.79,2.9838899999999997
1731844015,2022-01-07,24.01,2.18491
1638847405,2022-01-07,89.83,8.174529999999999
1848018027,2022-01-07,40.18,3.65638
1758244952,2022-01-07,3.85,0.35035
1023179952,2022-01-07,82.54,7.51114
1877305436,2022-01-07,66.07,6.012369999999999
1669733299,2022-01-07,24.73,2.25043
1655904986,2022-01-07,122.72,11.16752
1473954600,2022-01-07,28.76,2.61716
1204518485,2022-01-07,85.14,7.747739999999999
1477120004,2022-01-07,124.52,11.33132
1481815316,2022-01-07,60.81,5.53371
1745325240,2022-01-07,84.95,7.73045
1348930632,2022-01-07,109.42,9.95722
1273470298,2022-01-07,56.05,5.100549999999999
1214308755,2022-01-07,20.75,1.88825
1216857889,2022-01-07,50.61,4.60551
1233490489,2022-01-07,11.63,1.05833
1326051021,2022-01-07,31.52,2.8683199999999998
1351536750,2022-01-07,38.22,3.47802
1725444005,2022-01-07,51.83,4.71653
1846713154,2022-01-07,87.07,7.923369999999999
1024093559,2022-01-07,46.82,4.26062
1789982207,2022-01-07,23.1,2.1021
1697771456,2022-01-07,67.04,6.10064
1003585317,2022-01-07,40.62,3.69642
1668736930,2022-01-07,64.64,5.8822399999999995
1758035885,2022-01-07,104.8,9.5368
1095496914,2022-01-07,74.45,6.7749500000000005
1977559449,2022-01-07,7.68,0.69888
1901556804,2022-01-07,85.06,7.74046
1057591167,2022-01-07,23.83,2.1685299999999996
1901185174,2022-01-07,27.27,2.48157
1806064926,2022-01-07,3.11,0.28301
1446555124,2022-01-07,53.03,4.82573
1399071321,2022-01-07,121.26,11.03466
1847368388,2022-01-07,120.22,10.940019999999999
1396738590,2022-01-07,62.22,5.66202
1722212050,2022-01-07,114.31,10.40221
1485218059,2022-01-07,124.48,11.32768
1416833665,2022-01-07,98.82,8.992619999999999
1654410827,2022-01-07,47.96,4.36436
1344677356,2022-01-07,97.61,8.88251
1898824318,2022-01-07,63.9,5.8149
1415276084,2022-01-07,88.45,8.04895
1020580580,2022-01-07,7.17,0.65247
1418131315,2022-01-07,66.02,6.00782
1266730648,2022-01-07,111.82,10.175619999999999
1827275863,2022-01-07,105.84,9.63144
1445983312,2022-01-07,123.68,11.25488
1730836156,2022-01-07,33.64,3.06124
1675613033,2022-01-07,33.39,3.03849
1274669658,2022-01-07,56.81,5.16971
1541665282,2022-01-07,91.77,8.35107
1568356570,2022-01-07,64.02,5.825819999999999
1689335163,2022-01-07,7.36,0.66976
1310376415,2022-01-07,49.69,4.521789999999999
1809246979,2022-01-07,103.41,9.410309999999999
1504542068,2022-01-07,64.29,5.85039
1677990171,2022-01-07,84.1,7.653099999999999
1029426688,2022-01-07,37.8,3.4397999999999995
1465635455,2022-01-07,64.01,5.82491
1424079088,2022-01-07,16.97,1.5442699999999998
1228941154,2022-01-07,11.91,1.08381
1677070869,2022-01-07,60.75,5.52825
1153013570,2022-01-07,69.72,6.34452
1485079768,2022-01-07,35.01,3.18591
1453515831,2022-01-08,23.21,2.11211
1734911360,2022-01-08,78.76,7.16716
1690777459,2022-01-08,6.0,0.546
1975593855,2022-01-08,98.9,8.9999
1991963737,2022-01-08,4.61,0.41951
1720025001,2022-01-08,5.61,0.51051
1989250229,2022-01-08,72.02,6.553819999999999
1744899336,2022-01-08,26.76,2.43516
1174081903,2022-01-08,51.33,4.67103
1187008718,2022-01-08,55.17,5.02047
1580133429,2022-01-08,72.05,6.55655
1621384610,2022-01-08,73.78,6.71398
1268630752,2022-01-08,108.11,9.838009999999999
1252467097,2022-01-08,108.27,9.85257
1184309353,2022-01-08,21.76,1.9801600000000001
1854143113,2022-01-08,69.8,6.3518
1879541372,2022-01-08,11.48,1.04468
1280221910,2022-01-08,73.98,6.7321800000000005
1645345561,2022-01-08,4.59,0.41768999999999995
1445700361,2022-01-08,83.03,7.55573
1487707786,2022-01-08,17.47,1.58977
1909535753,2022-01-08,72.77,6.62207
1174552531,2022-01-08,33.23,3.0239299999999996
1074952554,2022-01-08,18.28,1.66348
1166496420,2022-01-08,45.37,4.12867
1976360887,2022-01-08,50.26,4.573659999999999
1269294254,2022-01-08,21.72,1.9765199999999998
1545268166,2022-01-08,80.87,7.359170000000001
1016928016,2022-01-08,115.63,10.52233
1700091693,2022-01-08,27.1,2.4661
1618110384,2022-01-08,73.55,6.6930499999999995
1258892023,2022-01-08,91.62,8.33742
1551699925,2022-01-08,102.36,9.31476
1893645126,2022-01-08,119.87,10.90817
1974670666,2022-01-08,85.1,7.7440999999999995
1337196808,2022-01-08,15.17,1.3804699999999999
1762489612,2022-01-08,23.89,2.17399
1917483403,2022-01-08,102.76,9.35116
1752389623,2022-01-08,43.2,3.9312
1616793007,2022-01-08,49.91,4.54181
1738943304,2022-01-08,31.95,2.90745
1402217353,2022-01-08,121.2,11.0292
1150500117,2022-01-08,47.61,4.33251
1366894919,2022-01-08,105.94,9.64054
1849695604,2022-01-08,85.2,7.7532
1514602609,2022-01-08,77.42,7.04522
1038465924,2022-01-08,66.48,6.04968
1796740797,2022-01-08,35.45,3.22595
1514082199,2022-01-08,100.73,9.16643
1784865514,2022-01-08,90.02,8.19182
1442734311,2022-01-08,104.2,9.4822
1379825634,2022-01-08,108.34,9.85894
1643078668,2022-01-08,62.36,5.67476
1837592696,2022-01-08,57.46,5.22886
1268123937,2022-01-08,111.2,10.1192
1186082687,2022-01-08,47.76,4.346159999999999
1066148287,2022-01-08,98.53,8.96623
1471319120,2022-01-08,120.02,10.921819999999999
1573692116,2022-01-08,61.27,5.57557
1044980713,2022-01-08,125.02,11.376819999999999
1596447068,2022-01-08,51.55,4.69105
1223370899,2022-01-08,50.04,4.55364
1058296863,2022-01-08,40.66,3.7000599999999997
1859086942,2022-01-08,119.38,10.863579999999999
1358651675,2022-01-08,48.2,4.3862000000000005
1996900451,2022-01-08,68.74,6.2553399999999995
1873514196,2022-01-08,36.43,3.31513
1830244239,2022-01-08,12.28,1.1174799999999998
1534751389,2022-01-08,46.4,4.2223999999999995
1124682922,2022-01-08,111.15,10.114650000000001
1184529243,2022-01-08,32.81,2.98571
1641734629,2022-01-08,110.7,10.0737
1823461120,2022-01-08,80.59,7.33369
1561673968,2022-01-08,35.22,3.2050199999999998
1803106638,2022-01-08,75.01,6.82591
1359189167,2022-01-08,106.89,9.726989999999999
1702540527,2022-01-08,78.3,7.125299999999999
1163865309,2022-01-08,75.98,6.91418
1030837747,2022-01-08,84.72,7.7095199999999995
1496130831,2022-01-08,89.91,8.181809999999999
1034143771,2022-01-08,99.27,9.03357
1094357734,2022-01-08,96.76,8.80516
1274016613,2022-01-08,104.31,9.49221
1140206920,2022-01-08,70.67,6.43097
1429314125,2022-01-08,6.64,0.60424
1836208483,2022-01-08,51.59,4.6946900000000005
1444199441,2022-01-08,47.91,4.3598099999999995
1068988735,2022-01-08,100.09,9.10819
1966964862,2022-01-08,26.15,2.37965
1450863846,2022-01-08,88.55,8.05805
1096811818,2022-01-08,117.16,10.66156
1018536595,2022-01-08,33.2,3.0212000000000003
1310756390,2022-01-08,80.34,7.31094
1369741214,2022-01-08,36.94,3.3615399999999998
1727835517,2022-01-08,34.29,3.12039
1007013069,2022-01-08,125.89,11.45599
1934201037,2022-01-08,20.57,1.87187
1584769971,2022-01-08,87.38,7.951579999999999
1064411675,2022-01-08,63.9,5.8149
1150953178,2022-01-08,60.14,5.47274
1726494894,2022-01-08,43.35,3.94485
1105209034,2022-01-08,103.02,9.37482
1732874417,2022-01-08,6.78,0.61698
1475711945,2022-01-08,89.73,8.16543
1035803321,2022-01-08,97.15,8.84065
1804413350,2022-01-08,67.98,6.18618
1292732118,2022-01-08,61.31,5.57921
1283768562,2022-01-08,19.18,1.74538
1409719302,2022-01-08,75.13,6.836829999999999
1178267184,2022-01-08,57.23,5.207929999999999
1880184995,2022-01-08,59.06,5.37446
1271198054,2022-01-08,25.67,2.33597
1639700092,2022-01-08,112.81,10.26571
1794394978,2022-01-08,72.92,6.63572
1019328631,2022-01-08,22.46,2.04386
1335553877,2022-01-08,36.2,3.2942
1930350611,2022-01-08,13.14,1.19574
1783671005,2022-01-08,55.67,5.06597
1978470058,2022-01-08,93.8,8.5358
1508566648,2022-01-08,22.41,2.03931
1326878505,2022-01-08,89.7,8.1627
1284329667,2022-01-08,112.82,10.26662
1416797835,2022-01-08,43.09,3.92119
1257315751,2022-01-08,70.79,6.441890000000001
1895280816,2022-01-08,18.02,1.6398199999999998
1833553681,2022-01-08,47.79,4.34889
1592993732,2022-01-08,48.35,4.39985
1258912432,2022-01-08,69.33,6.30903
1562607939,2022-01-08,76.6,6.970599999999999
1287638115,2022-01-08,38.13,3.46983
1950611169,2022-01-08,70.16,6.38456
1591928152,2022-01-08,52.97,4.82027
1986090020,2022-01-08,59.32,5.39812
1474378192,2022-01-08,24.03,2.18673
1234084788,2022-01-08,54.95,5.00045
1856873232,2022-01-08,125.45,11.41595
1484466163,2022-01-08,28.22,2.5680199999999997
1524915265,2022-01-08,80.03,7.28273
1755578592,2022-01-08,10.19,0.92729
1676996984,2022-01-08,100.86,9.17826
1082283380,2022-01-08,37.55,3.4170499999999997
1022424469,2022-01-08,108.75,9.89625
1087505021,2022-01-09,78.31,7.12621
1276579783,2022-01-09,82.47,7.50477
1266930140,2022-01-09,75.35,6.85685
1545059625,2022-01-09,26.94,2.45154
1050742033,2022-01-09,70.41,6.40731
1145861167,2022-01-09,83.45,7.59395
1155527634,2022-01-09,115.18,10.48138
1680756482,2022-01-09,73.84,6.7194400000000005
1450260288,2022-01-09,104.37,9.49767
1054746695,2022-01-09,124.4,11.3204
1147496382,2022-01-09,37.26,3.3906599999999996
1685385759,2022-01-09,108.36,9.860759999999999
1849896979,2022-01-09,69.53,6.32723
1930322173,2022-01-09,91.96,8.36836
1483457693,2022-01-09,123.85,11.270349999999999
1346141032,2022-01-09,73.29,6.669390000000001
1918860357,2022-01-09,77.12,7.01792
1886080351,2022-01-09,63.78,5.80398
1230115763,2022-01-09,86.17,7.84147
1996141996,2022-01-09,68.33,6.21803
1159635675,2022-01-09,42.92,3.90572
1115719698,2022-01-09,4.71,0.42861
1923810474,2022-01-09,84.62,7.70042
1231230356,2022-01-09,13.05,1.18755
1841654578,2022-01-09,100.99,9.19009
1249614658,2022-01-09,74.28,6.75948
1264484093,2022-01-09,34.18,3.1103799999999997
1395610642,2022-01-09,49.99,4.54909
1722294360,2022-01-09,102.65,9.34115
1337365906,2022-01-09,124.8,11.3568
1945495855,2022-01-09,93.36,8.495759999999999
1569527297,2022-01-09,90.04,8.19364
1320333277,2022-01-09,112.83,10.267529999999999
1917500380,2022-01-09,58.95,5.36445
1533090107,2022-01-09,10.67,0.97097
1238361544,2022-01-09,92.02,8.37382
1038580563,2022-01-09,32.66,2.9720599999999995
1063097080,2022-01-09,96.19,8.75329
1423171764,2022-01-09,70.32,6.399119999999999
1615062559,2022-01-09,64.49,5.868589999999999
1118196574,2022-01-09,34.2,3.1122
1114862435,2022-01-09,22.5,2.0475
1444568452,2022-01-09,89.41,8.13631
1109412780,2022-01-09,99.18,9.02538
1486649262,2022-01-09,53.69,4.88579
1113585138,2022-01-09,7.24,0.65884
1159762536,2022-01-09,105.12,9.56592
1237611836,2022-01-09,61.34,5.58194
1224263640,2022-01-09,84.32,7.673119999999999
1711857516,2022-01-09,27.95,2.54345
1902993513,2022-01-09,27.22,2.47702
1425643065,2022-01-09,91.7,8.3447
1319542593,2022-01-09,64.91,5.906809999999999
1761775910,2022-01-09,90.89,8.27099
1301856447,2022-01-09,91.26,8.30466
1946794825,2022-01-09,27.25,2.47975
1134534930,2022-01-09,33.94,3.0885399999999996
1390356256,2022-01-09,64.14,5.83674
1502357968,2022-01-09,53.57,4.87487
1951531153,2022-01-09,43.18,3.9293799999999997
1289197714,2022-01-09,67.0,6.0969999999999995
1763266230,2022-01-09,63.98,5.8221799999999995
1013160999,2022-01-09,50.27,4.5745700000000005
1817967005,2022-01-09,65.52,5.962319999999999
1546696505,2022-01-09,47.65,4.33615
1973184388,2022-01-09,21.77,1.9810699999999999
1078333862,2022-01-09,90.45,8.23095
1095868696,2022-01-09,41.71,3.79561
1968211936,2022-01-09,100.13,9.11183
1293417294,2022-01-09,104.6,9.5186
1355042114,2022-01-09,105.4,9.5914
1297187218,2022-01-09,87.51,7.9634100000000005
1464549011,2022-01-09,28.24,2.5698399999999997
1757226798,2022-01-09,83.68,7.61488
1934784902,2022-01-09,70.77,6.4400699999999995
1864510441,2022-01-09,44.3,4.0313
1369758055,2022-01-09,91.81,8.35471
1997631780,2022-01-09,14.46,1.31586
1601538552,2022-01-09,93.8,8.5358
1053531280,2022-01-09,117.73,10.71343
1527253032,2022-01-09,70.4,6.4064000000000005
1969860877,2022-01-09,63.27,5.75757
1549841424,2022-01-09,69.45,6.31995
1197242623,2022-01-09,62.5,5.6875
1425734225,2022-01-09,60.2,5.4782
1699687544,2022-01-09,38.78,3.5289800000000002
1544477243,2022-01-09,110.4,10.0464
1380605577,2022-01-09,13.45,1.2239499999999999
1665609197,2022-01-09,88.76,8.077160000000001
1085918994,2022-01-09,23.87,2.17217
1838187869,2022-01-09,53.42,4.86122
1963488819,2022-01-09,95.61,8.70051
1856840044,2022-01-09,111.96,10.18836
1989633847,2022-01-09,115.87,10.54417
1761962257,2022-01-09,99.1,9.018099999999999
1616788735,2022-01-09,20.37,1.8536700000000002
1793064075,2022-01-09,125.55,11.425049999999999
1897044315,2022-01-09,20.4,1.8563999999999998
1748698702,2022-01-09,22.24,2.02384
1068739333,2022-01-09,92.85,8.449349999999999
1230408153,2022-01-09,98.74,8.985339999999999
1969275392,2022-01-09,7.35,0.66885
1445731376,2022-01-09,22.97,2.09027
1719171408,2022-01-09,122.05,11.106549999999999
1722130572,2022-01-09,53.82,4.89762
1252942162,2022-01-09,107.61,9.79251
1925738727,2022-01-09,26.37,2.39967
1481183910,2022-01-09,35.74,3.2523400000000002
1735540984,2022-01-09,84.68,7.7058800000000005
1111952007,2022-01-09,43.52,3.9603200000000003
1244164046,2022-01-09,121.31,11.03921
1674566762,2022-01-09,36.7,3.3397
1324685671,2022-01-09,36.05,3.28055
1127697687,2022-01-09,58.06,5.28346
1801665138,2022-01-09,125.2,11.3932
1859206125,2022-01-09,30.68,2.79188
1011833639,2022-01-09,49.7,4.5227
1248673001,2022-01-09,21.82,1.98562
1124655790,2022-01-09,56.46,5.13786
1053852561,2022-01-09,117.85,10.72435
1318311413,2022-01-09,102.99,9.37209
1332100718,2022-01-09,9.71,0.88361
1546500953,2022-01-09,41.06,3.73646
1056478094,2022-01-09,61.93,5.63563
1330747704,2022-01-09,70.33,6.40003
1475431578,2022-01-09,19.36,1.76176
1538944592,2022-01-09,46.86,4.26426
1126196447,2022-01-09,36.79,3.34789
1711292328,2022-01-09,59.59,5.42269
1565726854,2022-01-09,116.34,10.58694
1062400790,2022-01-09,9.27,0.8435699999999999
1877756107,2022-01-09,21.04,1.91464
1829222305,2022-01-10,98.97,9.006269999999999
1019212529,2022-01-10,70.24,6.391839999999999
1170866751,2022-01-10,100.77,9.170069999999999
1415408568,2022-01-10,57.29,5.2133899999999995
1722770946,2022-01-10,45.17,4.11047
1283618692,2022-01-10,85.77,7.80507
1169763744,2022-01-10,78.95,7.18445
1258811756,2022-01-10,124.65,11.34315
1685921581,2022-01-10,86.49,7.870589999999999
