customer_id,date,revenue
1265435322,2021-12-07,29.94
1477337519,2021-12-07,94.28
1727660201,2021-12-07,98.94
1393957033,2021-12-07,115.0
1851183553,2021-12-07,31.67
1055633134,2021-12-07,68.29
1201985942,2021-12-07,98.25
1233452910,2021-12-07,99.84
1063919547,2021-12-07,85.71
1469095504,2021-12-07,39.41
1159465450,2021-12-07,51.65
1107355464,2021-12-07,52.91
1286813241,2021-12-07,114.03
1045849733,2021-12-07,10.79
1334148593,2021-12-07,84.12
1676973716,2021-12-07,46.45
1063712668,2021-12-07,11.39
1434832015,2021-12-07,102.62
1524452891,2021-12-07,48.52
1925715534,2021-12-07,45.25
1156570370,2021-12-07,85.11
1403578705,2021-12-07,124.89
1871819004,2021-12-07,91.84
1414406447,2021-12-07,57.31
1956835516,2021-12-07,119.51
1350504676,2021-12-07,100.07
1833217138,2021-12-07,81.13
1317608675,2021-12-07,54.09
1175205873,2021-12-07,63.99
1911183491,2021-12-07,94.7
1186852610,2021-12-07,28.3
1579059738,2021-12-07,109.77
1640737831,2021-12-07,109.94
1595563051,2021-12-07,110.14
1597637349,2021-12-07,71.83
1433522194,2021-12-07,90.65
1339605905,2021-12-07,14.42
1594648428,2021-12-07,3.33
1588768081,2021-12-07,58.04
1267376403,2021-12-07,117.87
1324858135,2021-12-07,40.84
1552311514,2021-12-07,121.81
1974488142,2021-12-07,115.25
1980463670,2021-12-07,26.07
1074331118,2021-12-07,106.2
1794012282,2021-12-07,8.38
1232424490,2021-12-07,57.22
1021082512,2021-12-07,88.23
1493686038,2021-12-07,5.33
1349230083,2021-12-07,51.7
1739928937,2021-12-07,107.06
1984248176,2021-12-07,27.02
1223461135,2021-12-07,89.1
1593890895,2021-12-07,104.9
1370037924,2021-12-07,41.53
1180319243,2021-12-07,83.38
1334778996,2021-12-07,85.9
1490229769,2021-12-07,92.94
1901110154,2021-12-07,110.98
1109142835,2021-12-07,32.46
1475568967,2021-12-07,38.8
1250041103,2021-12-07,92.0
1290456143,2021-12-08,17.07
1610502895,2021-12-08,31.79
1397233243,2021-12-08,23.69
1993808563,2021-12-08,88.12
1910388575,2021-12-08,33.27
1798680739,2021-12-08,16.43
1403692238,2021-12-08,4.45
1598446358,2021-12-08,97.27
1574263775,2021-12-08,12.87
1477852462,2021-12-08,69.72
1961280195,2021-12-08,57.62
1203170581,2021-12-08,14.77
1588280009,2021-12-08,73.03
1494923231,2021-12-08,27.23
1520668215,2021-12-08,39.73
1204577914,2021-12-08,16.39
1658368882,2021-12-08,48.92
1299976301,2021-12-08,78.08
1026789258,2021-12-08,68.34
1908844933,2021-12-08,54.05
1689921960,2021-12-08,98.26
1929458293,2021-12-08,124.25
1344976573,2021-12-08,8.95
1205153145,2021-12-08,48.23
1250598594,2021-12-08,30.88
1813023828,2021-12-08,46.08
1705726657,2021-12-08,16.4
1137230029,2021-12-08,73.12
1566827904,2021-12-08,58.21
1942557252,2021-12-08,112.3
1864962553,2021-12-08,113.37
1368003691,2021-12-08,51.08
1170504086,2021-12-08,4.65
1783637188,2021-12-08,59.41
1101072817,2021-12-08,65.65
1137235667,2021-12-08,83.71
1686007809,2021-12-08,44.09
1980317180,2021-12-08,92.66
1813867410,2021-12-08,46.2
1649633050,2021-12-08,62.66
1492291608,2021-12-08,49.84
1982794220,2021-12-08,104.17
1556101928,2021-12-08,60.93
1609448561,2021-12-08,107.77
1366070443,2021-12-08,45.68
1061827605,2021-12-08,89.18
1249921330,2021-12-08,12.66
1382766226,2021-12-08,122.49
1034274140,2021-12-08,121.62
1177185844,2021-12-08,97.89
1155024219,2021-12-08,50.29
1671503424,2021-12-08,25.25
1402457608,2021-12-08,19.45
1712012646,2021-12-08,90.82
1797438444,2021-12-08,28.47
1985491189,2021-12-08,51.5
1632807040,2021-12-08,28.44
1844324695,2021-12-08,64.96
1087232260,2021-12-08,4.86
1713947668,2021-12-08,59.13
1407914938,2021-12-08,120.78
1089943670,2021-12-08,28.07
1849021547,2021-12-08,77.75
1687012818,2021-12-08,73.62
1914129738,2021-12-08,84.8
1591848907,2021-12-08,98.75
1575400684,2021-12-08,25.56
1242250516,2021-12-08,119.0
1680624150,2021-12-08,35.56
1227573861,2021-12-08,40.62
1893981552,2021-12-08,23.61
1804427378,2021-12-08,19.67
1258610779,2021-12-08,69.76
1237397746,2021-12-08,29.95
1041487185,2021-12-08,105.42
1060701878,2021-12-08,42.52
1302581918,2021-12-08,125.03
1191697106,2021-12-08,118.79
1031435939,2021-12-08,22.97
1984008201,2021-12-08,97.68
1867337661,2021-12-08,77.17
1932392786,2021-12-08,61.6
1213852617,2021-12-08,122.11
1757805015,2021-12-08,66.37
1993206619,2021-12-08,27.12
1215347968,2021-12-08,40.94
1530789215,2021-12-08,61.8
1245120192,2021-12-08,31.48
1233392895,2021-12-08,19.31
1109030951,2021-12-08,91.16
1499667562,2021-12-08,14.09
1452533464,2021-12-08,70.22
1638118689,2021-12-08,12.43
1000168726,2021-12-08,43.02
1354639815,2021-12-08,7.69
1431775433,2021-12-08,104.96
1376850937,2021-12-08,98.55
1924151829,2021-12-08,31.78
1855538388,2021-12-08,17.71
1751599885,2021-12-08,58.21
1596991553,2021-12-08,4.68
1344289860,2021-12-08,7.77
1336482008,2021-12-08,53.26
1609308246,2021-12-08,41.5
1959027999,2021-12-08,105.06
1001120268,2021-12-08,81.01
1222017291,2021-12-08,67.95
1574727642,2021-12-08,116.23
1313017774,2021-12-08,65.84
1204101848,2021-12-08,98.02
1510600299,2021-12-08,9.1
1629720662,2021-12-08,81.1
1801770817,2021-12-08,69.13
1148728296,2021-12-08,95.87
1885187978,2021-12-08,12.61
1738043259,2021-12-08,48.88
1115528359,2021-12-08,19.96
1722908981,2021-12-08,83.76
1389802441,2021-12-08,82.9
1617285723,2021-12-08,69.64
1128851661,2021-12-08,12.31
1603723866,2021-12-08,123.03
1420808546,2021-12-08,106.17
1264034595,2021-12-08,119.44
1898893538,2021-12-08,104.7
1683937785,2021-12-08,6.6
1291938893,2021-12-08,67.77
1765811161,2021-12-08,94.41
1681878814,2021-12-08,106.22
1181798438,2021-12-08,12.33
1605788350,2021-12-08,48.96
1675881769,2021-12-08,10.34
1137445057,2021-12-08,100.29
1807368545,2021-12-08,63.13
1182813918,2021-12-08,121.42
1021998424,2021-12-08,100.1
1736011619,2021-12-08,27.4
1362994690,2021-12-09,70.16
1004990156,2021-12-09,23.35
1435502249,2021-12-09,24.89
1874063307,2021-12-09,76.53
1919906787,2021-12-09,4.59
1028831708,2021-12-09,91.24
1264484483,2021-12-09,90.75
1931220280,2021-12-09,104.54
1391803101,2021-12-09,18.66
1822757333,2021-12-09,111.27
1598349120,2021-12-09,3.21
1528844020,2021-12-09,106.72
1558819213,2021-12-09,54.31
1866014679,2021-12-09,12.33
1903542750,2021-12-09,102.2
1997260526,2021-12-09,88.14
1199307994,2021-12-09,55.79
1348673509,2021-12-09,14.57
1127650131,2021-12-09,22.96
1649954117,2021-12-09,117.16
1841360047,2021-12-09,56.66
1162838617,2021-12-09,12.04
1767932191,2021-12-09,97.81
1502708152,2021-12-09,109.06
1272718047,2021-12-09,28.12
1023835832,2021-12-09,93.42
1678185464,2021-12-09,11.46
1506087953,2021-12-09,4.51
1925776037,2021-12-09,110.66
1925656959,2021-12-09,110.54
1361056031,2021-12-09,61.72
1331347458,2021-12-09,81.62
1072152274,2021-12-09,69.54
1882650538,2021-12-09,62.34
1664410115,2021-12-09,30.21
1180099596,2021-12-09,5.58
1113300416,2021-12-09,123.72
1179831906,2021-12-09,19.09
1586512130,2021-12-09,55.48
1261410394,2021-12-09,91.7
1009686555,2021-12-09,83.18
1995503713,2021-12-09,84.5
1443808752,2021-12-09,44.19
1637297636,2021-12-09,110.05
1734785452,2021-12-09,58.66
1924308999,2021-12-09,122.01
1307881182,2021-12-09,82.37
1776992569,2021-12-09,101.41
1394017056,2021-12-09,85.21
1624106664,2021-12-09,12.49
1894963688,2021-12-09,124.56
1178508004,2021-12-09,85.91
1089712273,2021-12-09,54.16
1248938726,2021-12-09,60.62
1675562406,2021-12-09,86.19
1540895647,2021-12-09,106.27
1367013404,2021-12-09,112.39
1998495376,2021-12-09,75.53
1688179501,2021-12-09,39.67
1137235667,2021-12-09,106.26
1339404353,2021-12-09,22.35
1014558221,2021-12-09,18.26
1617623060,2021-12-09,18.34
1076000940,2021-12-09,46.65
1476162779,2021-12-09,29.26
1699768542,2021-12-09,90.1
1861758581,2021-12-09,45.94
1915753411,2021-12-09,72.39
1785203265,2021-12-09,27.14
1247925366,2021-12-09,11.58
1618110384,2021-12-09,47.89
1279845283,2021-12-09,104.63
1051852698,2021-12-09,9.1
1233922818,2021-12-09,116.5
1373740995,2021-12-09,68.61
1793218156,2021-12-09,92.56
1908478528,2021-12-09,51.17
1639030779,2021-12-09,101.61
1763394683,2021-12-09,65.07
1512681390,2021-12-09,90.04
1308718816,2021-12-09,57.96
1183817866,2021-12-09,38.31
1521746759,2021-12-09,36.56
1719186609,2021-12-09,28.85
1187473563,2021-12-09,27.59
1196848441,2021-12-09,108.95
1201959624,2021-12-09,7.01
1990989023,2021-12-09,50.05
1326253529,2021-12-09,88.93
1937618643,2021-12-09,88.69
1595234349,2021-12-09,119.11
1978116031,2021-12-09,42.14
1316061523,2021-12-09,75.67
1944852045,2021-12-09,98.88
1198717892,2021-12-09,22.02
1486222544,2021-12-09,34.23
1626705696,2021-12-09,49.26
1480089187,2021-12-09,52.73
1959622980,2021-12-09,9.54
1611660134,2021-12-09,18.32
1593405849,2021-12-09,74.63
1541184070,2021-12-09,3.66
1679760562,2021-12-09,26.37
1917427854,2021-12-09,117.46
1344552438,2021-12-09,64.45
1100556256,2021-12-09,31.8
1713134381,2021-12-09,42.33
1610443868,2021-12-09,85.52
1979431869,2021-12-09,118.23
1643114291,2021-12-09,23.91
1566809430,2021-12-09,11.28
1711811127,2021-12-09,41.14
1931314401,2021-12-09,125.24
1353005481,2021-12-09,42.0
1328345598,2021-12-09,38.27
1506316356,2021-12-09,28.53
1873976239,2021-12-09,3.15
1302099770,2021-12-09,88.69
1970593351,2021-12-09,8.8
1084421816,2021-12-09,69.61
1122289467,2021-12-09,111.75
1215892696,2021-12-10,108.42
1244179294,2021-12-10,83.55
1837671875,2021-12-10,45.04
1426879421,2021-12-10,51.5
1296543517,2021-12-10,37.05
1445791565,2021-12-10,68.86
1383548348,2021-12-10,68.12
1823959875,2021-12-10,9.4
1246686966,2021-12-10,109.21
1782416022,2021-12-10,25.72
1364754867,2021-12-10,114.33
1691282574,2021-12-10,88.78
1470740308,2021-12-10,19.1
1697111555,2021-12-10,81.3
1163764446,2021-12-10,15.23
1645063965,2021-12-10,19.75
1938855912,2021-12-10,56.2
1648075396,2021-12-10,40.42
1422117211,2021-12-10,110.62
1487152817,2021-12-10,87.72
1213354187,2021-12-10,7.32
1647132624,2021-12-10,51.29
1311284057,2021-12-10,117.22
1850908977,2021-12-10,105.26
1825221189,2021-12-10,45.81
1736111111,2021-12-10,89.58
1386346838,2021-12-10,68.03
1178179328,2021-12-10,102.02
1357663716,2021-12-10,62.77
1558837902,2021-12-10,89.38
1558057608,2021-12-10,60.54
1792875923,2021-12-10,11.69
1923347574,2021-12-10,103.46
1105286190,2021-12-10,17.46
1523822584,2021-12-10,119.51
1913827929,2021-12-10,100.3
1724857699,2021-12-10,67.87
1224953596,2021-12-10,25.76
1949454375,2021-12-10,88.72
1988213663,2021-12-10,20.43
1930029989,2021-12-10,111.92
1245790070,2021-12-10,124.32
1054131558,2021-12-10,83.86
1154510118,2021-12-10,91.91
1025562200,2021-12-10,91.96
1269689044,2021-12-10,9.81
1002948442,2021-12-10,40.16
1933980153,2021-12-10,121.11
1191974497,2021-12-10,34.5
1500168356,2021-12-10,64.67
1768726840,2021-12-10,123.15
1454171617,2021-12-10,45.59
1099968288,2021-12-10,120.96
1215933173,2021-12-10,3.5
1061550844,2021-12-10,53.99
1768202593,2021-12-10,15.57
1194826865,2021-12-10,123.04
1912765148,2021-12-10,77.11
1354933820,2021-12-10,28.02
1947968706,2021-12-10,61.73
1322411034,2021-12-10,115.35
1861892455,2021-12-10,108.81
1440787157,2021-12-10,37.55
1292874951,2021-12-10,90.23
1313017774,2021-12-10,43.78
1878123964,2021-12-10,62.03
1463382243,2021-12-10,27.31
1627497490,2021-12-10,28.8
1569289482,2021-12-10,43.77
1148260601,2021-12-10,49.31
1602128356,2021-12-10,91.46
1768483804,2021-12-10,10.06
1929658913,2021-12-10,90.38
1349480786,2021-12-10,112.89
1869695878,2021-12-10,37.45
1879466746,2021-12-10,107.49
1320514002,2021-12-10,86.88
1748555062,2021-12-10,111.74
1692933594,2021-12-10,34.41
1215915079,2021-12-10,55.5
1534090467,2021-12-10,89.94
1142339082,2021-12-10,63.56
1032772050,2021-12-10,34.83
1579804113,2021-12-10,15.97
1671428057,2021-12-10,7.89
1573145396,2021-12-10,73.06
1165677814,2021-12-10,116.29
1635518134,2021-12-10,87.75
1401044243,2021-12-10,76.62
1651989442,2021-12-10,23.26
1693049169,2021-12-10,31.59
1385377737,2021-12-10,16.54
1489831721,2021-12-10,116.31
1621445156,2021-12-10,94.41
1082623189,2021-12-10,11.3
1948695586,2021-12-10,39.39
1669589993,2021-12-10,34.12
1034849157,2021-12-10,57.85
1030524558,2021-12-10,27.58
1914561842,2021-12-10,19.95
1810687560,2021-12-10,63.88
1773750029,2021-12-10,115.25
1251216544,2021-12-10,103.4
1675167804,2021-12-10,110.93
1272367364,2021-12-10,95.99
1386276448,2021-12-10,110.01
1187575718,2021-12-10,72.4
1518038892,2021-12-10,99.38
1187741502,2021-12-10,21.46
1814819481,2021-12-10,72.16
1492060588,2021-12-10,21.33
1454017753,2021-12-10,44.42
1668754763,2021-12-10,34.64
1909341838,2021-12-10,35.89
1405625029,2021-12-10,18.19
1275506406,2021-12-10,41.17
1534587473,2021-12-10,55.24
1550647870,2021-12-10,47.37
1028713455,2021-12-10,22.37
1601936470,2021-12-10,125.71
1293452650,2021-12-10,47.85
1826428113,2021-12-10,124.14
1165406276,2021-12-10,47.31
1642385067,2021-12-10,59.44
1493568962,2021-12-10,98.87
1190030850,2021-12-10,51.44
1240995390,2021-12-10,47.83
1887392300,2021-12-10,94.51
1897915702,2021-12-10,41.06
1414100145,2021-12-10,30.71
1927053330,2021-12-10,56.21
1923051077,2021-12-10,10.69
1487051284,2021-12-10,86.77
1533617205,2021-12-10,14.6
1556820422,2021-12-11,61.03
1233866614,2021-12-11,25.53
1584711294,2021-12-11,33.79
1875371652,2021-12-11,37.6
1578656395,2021-12-11,106.07
1133595493,2021-12-11,106.63
1090116249,2021-12-11,104.36
1374032825,2021-12-11,121.37
1491710103,2021-12-11,87.45
1102393914,2021-12-11,63.87
1010045429,2021-12-11,73.62
1728426718,2021-12-11,54.49
1595100422,2021-12-11,67.13
1741199864,2021-12-11,61.99
1316269440,2021-12-11,118.6
1316603078,2021-12-11,83.73
1148631092,2021-12-11,12.57
1876434046,2021-12-11,53.14
1644706098,2021-12-11,100.92
1579402283,2021-12-11,19.61
1565869005,2021-12-11,104.34
1672586847,2021-12-11,70.53
1692808932,2021-12-11,104.16
1268207985,2021-12-11,96.53
1216778447,2021-12-11,70.89
1159234324,2021-12-11,124.13
1005630004,2021-12-11,62.01
1117979413,2021-12-11,11.57
1012904685,2021-12-11,42.64
1200255450,2021-12-11,111.71
1651346758,2021-12-11,71.67
1032762424,2021-12-11,7.14
1693226504,2021-12-11,4.53
1008308683,2021-12-11,96.09
1856591741,2021-12-11,95.92
1991848042,2021-12-11,53.65
1848920774,2021-12-11,121.95
1262850756,2021-12-11,91.01
1801861383,2021-12-11,31.2
1236268256,2021-12-11,60.9
1469275112,2021-12-11,22.36
1995334160,2021-12-11,5.52
1111875382,2021-12-11,110.71
1560284436,2021-12-11,7.1
1473100075,2021-12-11,72.59
1498568531,2021-12-11,72.32
1206805584,2021-12-11,95.0
1549433527,2021-12-11,55.09
1383219014,2021-12-11,45.73
1810910798,2021-12-11,103.64
1917838921,2021-12-11,56.11
1398737445,2021-12-11,97.61
1658247647,2021-12-11,48.49
1301365788,2021-12-11,32.54
1017479531,2021-12-11,66.14
1900527795,2021-12-11,22.58
1396808468,2021-12-11,68.76
1650030475,2021-12-11,112.71
1461284334,2021-12-11,79.09
1044419237,2021-12-11,62.98
1533040369,2021-12-11,112.87
1876360307,2021-12-11,63.37
1695084348,2021-12-11,102.27
1247886970,2021-12-11,88.47
1365028999,2021-12-11,79.62
1996210832,2021-12-11,99.21
1140023841,2021-12-11,120.26
1522408162,2021-12-11,51.37
1123807948,2021-12-11,4.43
1594642068,2021-12-11,100.73
1617032973,2021-12-11,62.59
1685078685,2021-12-11,103.93
1997174505,2021-12-11,71.62
1288415253,2021-12-11,103.07
1214841214,2021-12-11,9.67
1904639986,2021-12-11,36.52
1318042281,2021-12-11,62.17
1859698381,2021-12-11,29.12
1941746923,2021-12-11,58.23
1438284846,2021-12-11,55.17
1321598251,2021-12-11,97.03
1187723512,2021-12-11,103.64
1641970208,2021-12-11,79.06
1266475342,2021-12-11,9.7
1443584596,2021-12-11,51.57
1320163748,2021-12-11,111.67
1722107592,2021-12-11,113.4
1805823309,2021-12-11,20.5
1381519443,2021-12-11,106.31
1582711388,2021-12-11,112.53
1606436050,2021-12-11,3.33
1745490894,2021-12-11,45.35
1178755857,2021-12-11,93.42
1127235209,2021-12-11,27.78
1239905637,2021-12-11,27.05
1800319744,2021-12-11,18.84
1073027577,2021-12-11,54.6
1368414402,2021-12-11,89.4
1046093679,2021-12-11,78.23
1511643823,2021-12-11,73.35
1321376056,2021-12-11,11.18
1665348199,2021-12-11,70.16
1003571190,2021-12-11,37.43
1823794874,2021-12-11,15.66
1276257474,2021-12-11,56.29
1458986756,2021-12-11,33.06
1531936511,2021-12-11,18.52
1479868172,2021-12-11,23.79
1037763489,2021-12-11,83.94
1631963280,2021-12-11,66.37
1224007338,2021-12-11,30.36
1063712668,2021-12-11,103.94
1640597321,2021-12-11,79.21
1666841568,2021-12-11,119.1
1594401883,2021-12-11,36.64
1241426207,2021-12-11,13.41
1462658256,2021-12-11,57.17
1163520221,2021-12-11,103.03
1940310595,2021-12-11,30.13
1163225370,2021-12-11,92.58
1159075181,2021-12-11,12.58
1266771212,2021-12-11,24.28
1770834708,2021-12-11,13.76
1186709887,2021-12-11,104.76
1467722527,2021-12-11,107.41
1614913529,2021-12-11,111.33
1916807263,2021-12-11,39.96
1357913974,2021-12-11,13.48
1274474627,2021-12-11,30.2
1135801063,2021-12-11,30.79
1630276253,2021-12-11,55.73
1801463554,2021-12-11,10.7
1256670318,2021-12-11,96.44
1114344746,2021-12-11,90.66
1521536029,2021-12-11,14.23
1864239584,2021-12-11,101.47
1686146114,2021-12-12,119.42
1036310301,2021-12-12,36.3
1583162414,2021-12-12,101.22
1917392950,2021-12-12,73.8
1504656370,2021-12-12,46.07
1904674050,2021-12-12,95.99
1517014296,2021-12-12,62.28
1503321966,2021-12-12,12.92
1279954713,2021-12-12,81.92
1780297851,2021-12-12,113.07
1672068779,2021-12-12,42.64
1581737300,2021-12-12,60.58
1526049213,2021-12-12,52.81
1279175978,2021-12-12,26.6
1878650166,2021-12-12,122.51
1380050782,2021-12-12,47.92
1711613965,2021-12-12,91.57
1427674118,2021-12-12,114.43
1894822091,2021-12-12,39.75
1410458365,2021-12-12,97.54
1235110221,2021-12-12,61.33
1292117484,2021-12-12,54.05
1098995058,2021-12-12,18.67
1981876569,2021-12-12,104.82
1264442137,2021-12-12,83.69
1058490415,2021-12-12,22.93
1267952821,2021-12-12,27.72
1435180506,2021-12-12,73.62
1216419483,2021-12-12,113.0
1641357343,2021-12-12,96.85
1521743322,2021-12-12,110.0
1037106860,2021-12-12,90.19
1817360610,2021-12-12,125.28
1446589360,2021-12-12,59.39
1495061249,2021-12-12,35.75
1212572823,2021-12-12,85.14
1490820901,2021-12-12,24.98
1173779898,2021-12-12,7.52
1206260569,2021-12-12,90.96
1738926390,2021-12-12,78.77
1015175176,2021-12-12,57.99
1496739555,2021-12-12,122.14
1349664448,2021-12-12,11.64
1934722197,2021-12-12,7.3
1781095828,2021-12-12,65.37
1869164181,2021-12-12,113.34
1135764102,2021-12-12,52.15
1548204386,2021-12-12,32.49
1415840981,2021-12-12,26.94
1655904324,2021-12-12,93.69
1752984949,2021-12-12,10.41
1038093411,2021-12-12,9.06
1082336612,2021-12-12,66.14
1005571718,2021-12-12,85.64
1149988078,2021-12-12,113.14
1526092378,2021-12-12,79.19
1307693248,2021-12-12,59.75
1234308687,2021-12-12,102.2
1328795067,2021-12-12,28.27
1325475260,2021-12-12,5.58
1371403558,2021-12-12,117.09
1393868467,2021-12-12,75.25
1170815825,2021-12-12,67.39
1134539290,2021-12-12,60.3
1310073063,2021-12-12,91.74
1189584924,2021-12-12,67.26
1511781857,2021-12-12,6.95
1579436855,2021-12-12,111.01
1080733561,2021-12-12,95.93
1352431081,2021-12-12,85.46
1022756490,2021-12-12,16.1
1119074068,2021-12-12,82.24
1417909855,2021-12-12,29.02
1420371357,2021-12-12,90.05
1912860868,2021-12-12,50.82
1271895023,2021-12-12,51.93
1916342927,2021-12-12,47.43
1828087797,2021-12-12,14.52
1741133962,2021-12-12,9.22
1620603871,2021-12-12,62.5
1696404262,2021-12-12,96.48
1868854550,2021-12-12,29.77
1208634681,2021-12-12,22.42
1633350715,2021-12-12,124.1
1858295601,2021-12-12,83.35
1540971736,2021-12-12,77.33
1806558683,2021-12-12,30.81
1387752632,2021-12-12,111.06
1806862509,2021-12-12,5.29
1193312413,2021-12-12,116.31
1401789920,2021-12-12,67.28
1245829501,2021-12-12,5.59
1145148307,2021-12-12,93.47
1048041035,2021-12-12,91.33
1028515481,2021-12-12,58.06
1895656974,2021-12-12,55.86
1085685949,2021-12-12,10.34
1940717084,2021-12-12,123.12
1206912297,2021-12-12,35.61
1548167250,2021-12-12,84.95
1639642331,2021-12-12,28.32
1585514421,2021-12-12,13.96
1202753412,2021-12-12,97.55
1665612798,2021-12-12,105.75
1331346058,2021-12-12,34.27
1531867570,2021-12-12,59.08
1686748718,2021-12-12,13.55
1205723095,2021-12-12,103.31
1654416453,2021-12-12,86.95
1315496166,2021-12-12,118.39
1360730099,2021-12-12,106.89
1925738727,2021-12-12,53.32
1413517201,2021-12-12,59.53
1625567797,2021-12-12,98.08
1688165488,2021-12-12,16.26
1946619708,2021-12-12,103.09
1697765267,2021-12-12,71.33
1466412025,2021-12-12,125.2
1360598904,2021-12-12,21.07
1290888535,2021-12-12,17.98
1501392674,2021-12-13,104.24
1292459410,2021-12-13,91.44
1985709563,2021-12-13,29.27
1907642631,2021-12-13,21.95
1850387394,2021-12-13,42.93
1353330502,2021-12-13,56.76
1833978613,2021-12-13,46.62
1886397499,2021-12-13,93.49
1158754409,2021-12-13,39.09
1611231739,2021-12-13,119.15
1232117206,2021-12-13,58.17
1854774306,2021-12-13,40.98
1404121459,2021-12-13,22.49
1353417166,2021-12-13,108.19
1352536209,2021-12-13,119.98
1491634448,2021-12-13,52.68
1922789507,2021-12-13,46.7
1275379338,2021-12-13,87.8
1227456393,2021-12-13,70.9
1431282276,2021-12-13,89.03
1210734517,2021-12-13,103.68
1775725590,2021-12-13,118.16
1467268414,2021-12-13,96.99
1943997509,2021-12-13,36.14
1627484235,2021-12-13,110.06
1688592703,2021-12-13,51.9
1966799661,2021-12-13,106.87
1405606313,2021-12-13,66.47
1394639510,2021-12-13,15.44
1630284868,2021-12-13,24.6
1450130350,2021-12-13,65.97
1808853046,2021-12-13,115.05
1630749117,2021-12-13,29.58
1567557924,2021-12-13,74.39
1583249386,2021-12-13,66.87
1748420113,2021-12-13,86.7
1770922920,2021-12-13,55.75
1714102158,2021-12-13,113.58
1272498292,2021-12-13,59.79
1141529048,2021-12-13,51.27
1361305430,2021-12-13,67.05
1519564312,2021-12-13,74.59
1790360911,2021-12-13,81.91
1217833867,2021-12-13,51.77
1699031966,2021-12-13,90.54
1854061315,2021-12-13,121.02
1472560586,2021-12-13,113.47
1030370027,2021-12-13,63.52
1516039493,2021-12-13,17.32
1024141624,2021-12-13,22.76
1959847059,2021-12-13,39.2
1503944732,2021-12-13,79.58
1853411602,2021-12-13,61.9
1509811980,2021-12-13,52.83
1845087280,2021-12-13,39.74
1794361846,2021-12-13,66.51
1408381722,2021-12-13,43.47
1370887027,2021-12-13,4.75
1794573686,2021-12-13,30.03
1930509923,2021-12-13,27.13
1724122877,2021-12-13,19.86
1629863016,2021-12-13,87.33
1765542028,2021-12-13,4.84
1423121346,2021-12-13,74.65
1981504818,2021-12-13,115.14
1586273740,2021-12-13,46.19
1520965395,2021-12-13,120.6
1368966870,2021-12-13,84.88
1811799626,2021-12-13,6.87
1817164686,2021-12-13,21.4
1854114888,2021-12-13,42.52
1887314380,2021-12-13,52.06
1930801743,2021-12-13,30.75
1893361500,2021-12-13,88.42
1160190782,2021-12-13,62.21
1900509221,2021-12-13,94.51
1316449334,2021-12-13,68.88
1823231146,2021-12-13,53.02
1766697250,2021-12-13,110.83
1598052193,2021-12-13,116.31
1732056082,2021-12-13,84.09
1970172488,2021-12-13,111.95
1518431117,2021-12-13,58.02
1229279918,2021-12-13,119.68
1248850523,2021-12-13,91.06
1389217352,2021-12-13,32.22
1200405519,2021-12-13,70.49
1067333513,2021-12-13,93.65
1883742927,2021-12-13,49.07
1748011548,2021-12-13,14.37
1770504013,2021-12-13,73.9
1012499698,2021-12-13,54.31
1913267789,2021-12-13,12.92
1978196574,2021-12-13,21.75
1773537808,2021-12-13,24.18
1707719017,2021-12-13,116.67
1594820099,2021-12-13,107.23
1794394978,2021-12-13,92.4
1420903759,2021-12-13,25.01
1172262536,2021-12-13,112.54
1310254831,2021-12-13,13.65
1023835337,2021-12-13,85.06
1466739685,2021-12-13,86.5
1374523985,2021-12-13,68.65
1979059058,2021-12-13,9.73
1118428412,2021-12-13,16.18
1736067047,2021-12-13,88.43
1788385055,2021-12-13,87.37
1310530930,2021-12-13,34.33
1576950982,2021-12-13,44.0
1953872077,2021-12-13,27.05
1927098208,2021-12-13,52.53
1336846449,2021-12-13,11.45
1259074377,2021-12-13,32.26
1463946215,2021-12-13,61.9
1646832995,2021-12-13,80.91
1476845318,2021-12-13,118.83
1937758514,2021-12-13,107.08
1176804944,2021-12-13,70.4
1600145271,2021-12-13,8.45
1133282136,2021-12-13,12.29
1130965507,2021-12-13,51.34
1856826254,2021-12-13,58.3
1118286572,2021-12-13,24.25
1890249614,2021-12-13,95.54
1384985160,2021-12-13,40.69
1896997590,2021-12-13,74.09
1640988223,2021-12-13,102.18
1187489159,2021-12-13,71.78
1043177290,2021-12-13,111.67
1109128013,2021-12-13,68.93
1800153283,2021-12-14,87.83
1436831538,2021-12-14,95.29
1732738458,2021-12-14,99.63
1546792811,2021-12-14,43.77
1020042010,2021-12-14,41.73
1150145160,2021-12-14,109.64
1436434141,2021-12-14,122.75
1917433610,2021-12-14,9.46
1931284787,2021-12-14,7.91
1812561518,2021-12-14,12.16
1055328323,2021-12-14,94.96
1167106925,2021-12-14,14.05
1845977511,2021-12-14,124.73
1171503183,2021-12-14,42.0
1593670829,2021-12-14,15.37
1567984046,2021-12-14,69.39
1963436176,2021-12-14,75.21
1156393865,2021-12-14,113.69
1277690937,2021-12-14,21.83
1104961520,2021-12-14,59.79
1230264413,2021-12-14,31.07
1117430677,2021-12-14,103.58
1742445895,2021-12-14,21.34
1513748315,2021-12-14,83.77
1818339928,2021-12-14,20.99
1225147348,2021-12-14,87.95
1995950606,2021-12-14,67.19
1704659119,2021-12-14,22.07
1648155892,2021-12-14,124.5
1403422539,2021-12-14,58.5
1314521098,2021-12-14,23.36
1384926703,2021-12-14,43.61
1837269541,2021-12-14,23.84
